Covid;date;specie;euros;kgs
state of alarm 2;03/12/2020;SBR-BESUGO DE LA PINTA O VORAZ;6091,19;183,64
state of alarm 2;03/12/2020;SWO-PEZ ESPADA O EMPERADOR;5008,5;742
state of alarm 2;03/12/2020;VMA-CABALLA DEL SUR O TONINO;3,52;3,2
state of alarm 2;03/12/2020;WHB-BACALADILLA;6363,68;2878,72
state of alarm 2;04/12/2020;BON-BONITO O BONITO DEL SUR;706,49;153,97
state of alarm 2;04/12/2020;CET-ACEDIA;477,64;46,5
state of alarm 2;04/12/2020;DPS-GAMBA;69862,2;4743,05
state of alarm 2;04/12/2020;FOR-BROTOLA DE ROCA;48,99;8,52
state of alarm 2;04/12/2020;FRZ-MELVAS;9,45;3,34
state of alarm 2;04/12/2020;HMM-JUREL BLANCO;429,55;515,9
state of alarm 2;04/12/2020;HMY-JURELA O JUREL DORADO;56,03;11,02
state of alarm 2;04/12/2020;HOM-JUREL;787,53;622,24
state of alarm 2;04/12/2020;JAA-JUREL NEGRO;0,53;0,38
state of alarm 2;04/12/2020;LTA-BACORETA;82,35;33,39
state of alarm 2;04/12/2020;MAC-CABALLA;8,78;5,85
state of alarm 2;04/12/2020;MGR-CORVINA;673,42;89
state of alarm 2;04/12/2020;NEP-CIGALA;6303,32;200,51
state of alarm 2;04/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;7199,24;1281,58
state of alarm 2;04/12/2020;SWO-PEZ ESPADA O EMPERADOR;14171,42;2552,1
state of alarm 2;05/12/2020;SWO-PEZ ESPADA O EMPERADOR;7206,5;994
state of alarm 2;06/12/2020;SWO-PEZ ESPADA O EMPERADOR;9664,25;1333
state of alarm 2;07/12/2020;ARA-GAMBA ROJA O RAYADO;632,98;12,32
state of alarm 2;07/12/2020;BON-BONITO O BONITO DEL SUR;7,1;1,67
state of alarm 2;07/12/2020;CET-ACEDIA;11,12;0,95
state of alarm 2;07/12/2020;DPS-GAMBA;81633,62;6502,61
state of alarm 2;07/12/2020;HOM-JUREL;2488,5;1736,84
state of alarm 2;07/12/2020;MAC-CABALLA;69,14;44,24
state of alarm 2;07/12/2020;MGR-CORVINA;289,75;23,39
state of alarm 2;07/12/2020;NEP-CIGALA;7487;259,17
state of alarm 2;07/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;36470,56;8093,85
state of alarm 2;07/12/2020;WHB-BACALADILLA;168,42;66
state of alarm 2;08/12/2020;ARA-GAMBA ROJA O RAYADO;1384,24;25,5
state of alarm 2;08/12/2020;BON-BONITO O BONITO DEL SUR;12,77;2,97
state of alarm 2;08/12/2020;CET-ACEDIA;675,47;52,81
state of alarm 2;08/12/2020;DPS-GAMBA;105570,65;9009,58
state of alarm 2;08/12/2020;HMM-JUREL BLANCO;424,42;331,7
state of alarm 2;08/12/2020;HMY-JURELA O JUREL DORADO;22,71;12,3
state of alarm 2;08/12/2020;HOM-JUREL;1803,85;1484,06
state of alarm 2;08/12/2020;MAC-CABALLA;82,38;49,66
state of alarm 2;08/12/2020;MGR-CORVINA;702,72;84,06
state of alarm 2;08/12/2020;NEP-CIGALA;6250,34;201,23
state of alarm 2;08/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;19373,72;4324,58
state of alarm 2;08/12/2020;SWO-PEZ ESPADA O EMPERADOR;3188,58;425
state of alarm 2;09/12/2020;BON-BONITO O BONITO DEL SUR;137,88;28,25
state of alarm 2;09/12/2020;CET-ACEDIA;2493,15;196,07
state of alarm 2;09/12/2020;DPS-GAMBA;725242,67;64481,17
state of alarm 2;09/12/2020;FOR-BROTOLA DE ROCA;874,68;110,6
state of alarm 2;09/12/2020;HMM-JUREL BLANCO;679,86;682,72
state of alarm 2;09/12/2020;HMY-JURELA O JUREL DORADO;20,72;10,7
state of alarm 2;09/12/2020;HOM-JUREL;1250,54;1038,33
state of alarm 2;09/12/2020;MAC-CABALLA;90,76;43,11
state of alarm 2;09/12/2020;MGR-CORVINA;11009,01;1302,44
state of alarm 2;09/12/2020;NEP-CIGALA;13701,9;397,79
state of alarm 2;09/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;74272,85;16472,24
state of alarm 2;09/12/2020;RSE-CABRACHO;17,26;0,85
state of alarm 2;09/12/2020;SBR-BESUGO DE LA PINTA O VORAZ;447,74;15,83
state of alarm 2;09/12/2020;WHB-BACALADILLA;233,28;60
state of alarm 2;10/12/2020;ARA-GAMBA ROJA O RAYADO;3728,14;55,5
state of alarm 2;10/12/2020;BFT-ATUN ROJO;352424,6;23161
state of alarm 2;10/12/2020;BON-BONITO O BONITO DEL SUR;358,51;65,9
state of alarm 2;10/12/2020;CET-ACEDIA;4052,52;326,03
state of alarm 2;10/12/2020;DPS-GAMBA;455813,02;38810,99
state of alarm 2;10/12/2020;FOR-BROTOLA DE ROCA;604,31;78,31
state of alarm 2;10/12/2020;HMM-JUREL BLANCO;186,45;213,3
state of alarm 2;10/12/2020;HOM-JUREL;2015,31;1387,66
state of alarm 2;10/12/2020;MAC-CABALLA;82,26;44,28
state of alarm 2;10/12/2020;MGR-CORVINA;1805,33;207,88
state of alarm 2;10/12/2020;NEP-CIGALA;11504,39;282,55
state of alarm 2;10/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;44572,58;9770,16
state of alarm 2;10/12/2020;RSE-CABRACHO;10,11;0,98
state of alarm 2;10/12/2020;SAA-ALACHA;4,26;10,39
state of alarm 2;10/12/2020;SBR-BESUGO DE LA PINTA O VORAZ;4054,1;112,5
state of alarm 2;10/12/2020;WHB-BACALADILLA;1006,64;381,5
state of alarm 2;11/12/2020;CET-ACEDIA;1325,84;99,83
state of alarm 2;11/12/2020;DPS-GAMBA;56052,9;4801,76
state of alarm 2;11/12/2020;FOR-BROTOLA DE ROCA;63,75;10,84
state of alarm 2;11/12/2020;HMM-JUREL BLANCO;378,22;315,38
state of alarm 2;11/12/2020;HMY-JURELA O JUREL DORADO;137,66;26,24
state of alarm 2;11/12/2020;HOM-JUREL;927,96;740,13
state of alarm 2;11/12/2020;MAC-CABALLA;144,42;56,99
state of alarm 2;11/12/2020;MGR-CORVINA;764,05;78,81
state of alarm 2;11/12/2020;NEP-CIGALA;6449,43;202,75
state of alarm 2;11/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;17897,78;3685,75
state of alarm 2;11/12/2020;WHB-BACALADILLA;46,37;16,02
state of alarm 2;12/12/2020;HMM-JUREL BLANCO;53,1;57,12
state of alarm 2;12/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;63,77;6,54
state of alarm 2;14/12/2020;ARA-GAMBA ROJA O RAYADO;16960,48;258,49
state of alarm 2;14/12/2020;BON-BONITO O BONITO DEL SUR;2804,45;599,05
state of alarm 2;14/12/2020;CET-ACEDIA;9063,72;950,66
state of alarm 2;14/12/2020;DPS-GAMBA;153709,71;11330,69
state of alarm 2;14/12/2020;FOR-BROTOLA DE ROCA;781,56;108,63
state of alarm 2;14/12/2020;FRZ-MELVAS;18,83;6,36
state of alarm 2;14/12/2020;HMM-JUREL BLANCO;222,97;224,55
state of alarm 2;14/12/2020;HMY-JURELA O JUREL DORADO;2,08;2,6
state of alarm 2;14/12/2020;HOM-JUREL;1219,91;727,9
state of alarm 2;14/12/2020;LTA-BACORETA;20,4;5,1
state of alarm 2;14/12/2020;MAC-CABALLA;342,1;174,76
state of alarm 2;14/12/2020;MGR-CORVINA;6888,51;758,54
state of alarm 2;14/12/2020;NEP-CIGALA;25661,42;758,63
state of alarm 2;14/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;72326,3;15451,04
state of alarm 2;14/12/2020;RSE-CABRACHO;98,25;6,24
state of alarm 2;14/12/2020;SBR-BESUGO DE LA PINTA O VORAZ;6328,83;159,58
state of alarm 2;14/12/2020;VMA-CABALLA DEL SUR O TONINO;4,35;3,95
state of alarm 2;14/12/2020;WHB-BACALADILLA;11874,51;4115,9
state of alarm 2;15/12/2020;ARA-GAMBA ROJA O RAYADO;1647,69;27,76
state of alarm 2;15/12/2020;BLT-MELVA;7,8;5,38
state of alarm 2;15/12/2020;BON-BONITO O BONITO DEL SUR;3341,48;717,31
state of alarm 2;15/12/2020;CET-ACEDIA;11072,54;1350,44
state of alarm 2;15/12/2020;DPS-GAMBA;576465,38;50430,4
state of alarm 2;15/12/2020;FOR-BROTOLA DE ROCA;760,59;108,92
state of alarm 2;15/12/2020;HMM-JUREL BLANCO;373,16;475,35
state of alarm 2;15/12/2020;HOM-JUREL;909,63;808,65
state of alarm 2;15/12/2020;JAA-JUREL NEGRO;102,96;38
state of alarm 2;15/12/2020;LTA-BACORETA;45,3;13,05
state of alarm 2;15/12/2020;MAC-CABALLA;77,92;48,72
state of alarm 2;15/12/2020;MGR-CORVINA;5935,91;716,91
state of alarm 2;15/12/2020;NEP-CIGALA;13277,96;440,7
state of alarm 2;15/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;61627,07;13032,16
state of alarm 2;15/12/2020;RSE-CABRACHO;66,43;3,55
state of alarm 2;15/12/2020;SBR-BESUGO DE LA PINTA O VORAZ;8652,85;200,08
state of alarm 2;15/12/2020;VMA-CABALLA DEL SUR O TONINO;5,65;5,65
state of alarm 2;16/12/2020;ARA-GAMBA ROJA O RAYADO;4829,44;75,2
state of alarm 2;16/12/2020;BON-BONITO O BONITO DEL SUR;2051,23;423,06
state of alarm 2;16/12/2020;CET-ACEDIA;5701,26;696,47
state of alarm 2;16/12/2020;DPS-GAMBA;81502,59;7081,04
state of alarm 2;16/12/2020;FOR-BROTOLA DE ROCA;329,21;41,51
state of alarm 2;16/12/2020;HMM-JUREL BLANCO;225,01;161,56
state of alarm 2;16/12/2020;HMY-JURELA O JUREL DORADO;35,32;4,18
state of alarm 2;16/12/2020;HOM-JUREL;1016,51;770,58
state of alarm 2;16/12/2020;MAC-CABALLA;68,88;37,95
state of alarm 2;16/12/2020;MGR-CORVINA;2583,7;364,16
state of alarm 2;16/12/2020;NEP-CIGALA;3830,9;101,46
state of alarm 2;16/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;8985,26;1417,75
state of alarm 2;16/12/2020;RSE-CABRACHO;402,69;15,9
state of alarm 2;16/12/2020;SBR-BESUGO DE LA PINTA O VORAZ;4159,98;93,47
state of alarm 2;16/12/2020;WHB-BACALADILLA;2033,44;662
state of alarm 2;17/12/2020;ARA-GAMBA ROJA O RAYADO;4387,01;66,8
state of alarm 2;17/12/2020;BON-BONITO O BONITO DEL SUR;876,04;181,63
state of alarm 2;17/12/2020;CET-ACEDIA;8072,91;1003,14
state of alarm 2;17/12/2020;DPS-GAMBA;311381,14;27601,62
state of alarm 2;17/12/2020;FOR-BROTOLA DE ROCA;88,16;18,06
state of alarm 2;17/12/2020;HMM-JUREL BLANCO;170,36;197,86
state of alarm 2;17/12/2020;HMY-JURELA O JUREL DORADO;70,32;8,79
state of alarm 2;17/12/2020;HOM-JUREL;2244,59;1780,36
state of alarm 2;17/12/2020;MAC-CABALLA;259,29;138,77
state of alarm 2;17/12/2020;MGR-CORVINA;2790,5;375,98
state of alarm 2;17/12/2020;NEP-CIGALA;15130,05;425,87
state of alarm 2;17/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;49771,78;10204,19
state of alarm 2;17/12/2020;RSE-CABRACHO;96,41;6,58
state of alarm 2;17/12/2020;SBR-BESUGO DE LA PINTA O VORAZ;4803,34;97,43
state of alarm 2;17/12/2020;SWO-PEZ ESPADA O EMPERADOR;29124,84;2861
state of alarm 2;17/12/2020;WHB-BACALADILLA;3763,05;1358,5
state of alarm 2;18/12/2020;ARA-GAMBA ROJA O RAYADO;4043,01;64,38
state of alarm 2;18/12/2020;BON-BONITO O BONITO DEL SUR;1586,89;469,8
state of alarm 2;18/12/2020;CET-ACEDIA;8151,17;1121,43
state of alarm 2;18/12/2020;DPS-GAMBA;149454,92;14243,15
state of alarm 2;18/12/2020;FOR-BROTOLA DE ROCA;624,8;86,19
state of alarm 2;18/12/2020;HMM-JUREL BLANCO;199,41;301,05
state of alarm 2;18/12/2020;HOM-JUREL;1122,87;1114,24
state of alarm 2;18/12/2020;LTA-BACORETA;3,75;2,5
state of alarm 2;18/12/2020;MAC-CABALLA;161,82;121,22
state of alarm 2;18/12/2020;MGR-CORVINA;5239,42;506,06
state of alarm 2;18/12/2020;NEP-CIGALA;17676,8;655,69
state of alarm 2;18/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;52031,83;10295,13
state of alarm 2;18/12/2020;RSE-CABRACHO;378,04;14,15
state of alarm 2;18/12/2020;SBR-BESUGO DE LA PINTA O VORAZ;1065,37;25,3
state of alarm 2;18/12/2020;VMA-CABALLA DEL SUR O TONINO;4,8;9,6
state of alarm 2;18/12/2020;WHB-BACALADILLA;2440,02;1194
state of alarm 2;19/12/2020;DPS-GAMBA;2608,5;240,7
state of alarm 2;19/12/2020;HMM-JUREL BLANCO;47,69;46,16
state of alarm 2;19/12/2020;MGR-CORVINA;1059,24;99,48
state of alarm 2;19/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;1162,02;112,52
state of alarm 2;20/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;1320;440
state of alarm 2;20/12/2020;SWO-PEZ ESPADA O EMPERADOR;11361;1341
state of alarm 2;21/12/2020;ARA-GAMBA ROJA O RAYADO;12662,39;244,53
state of alarm 2;21/12/2020;BON-BONITO O BONITO DEL SUR;1235,86;264,38
state of alarm 2;21/12/2020;CET-ACEDIA;9682,99;1098,85
state of alarm 2;21/12/2020;DPS-GAMBA;165123,4;12765,27
state of alarm 2;21/12/2020;FOR-BROTOLA DE ROCA;1712,92;225,98
state of alarm 2;21/12/2020;HMM-JUREL BLANCO;159,47;130,25
state of alarm 2;21/12/2020;HMY-JURELA O JUREL DORADO;4,16;0,63
state of alarm 2;21/12/2020;HOM-JUREL;1836,42;1992,09
state of alarm 2;21/12/2020;JAA-JUREL NEGRO;56,4;14,1
state of alarm 2;21/12/2020;MAC-CABALLA;219,27;155,1
state of alarm 2;21/12/2020;MGR-CORVINA;9610,09;1234,77
state of alarm 2;21/12/2020;NEP-CIGALA;25932,77;701,39
state of alarm 2;21/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;63643,33;12672,88
state of alarm 2;21/12/2020;RSE-CABRACHO;215,45;8,15
state of alarm 2;21/12/2020;SBR-BESUGO DE LA PINTA O VORAZ;5048,29;124,92
state of alarm 2;21/12/2020;WHB-BACALADILLA;8626,18;9763,89
state of alarm 2;22/12/2020;ARA-GAMBA ROJA O RAYADO;111,39;1,41
state of alarm 2;22/12/2020;BON-BONITO O BONITO DEL SUR;1278,82;406,01
state of alarm 2;22/12/2020;CET-ACEDIA;7602,54;983,46
state of alarm 2;22/12/2020;DPS-GAMBA;139254,87;14283,8
state of alarm 2;22/12/2020;FOR-BROTOLA DE ROCA;252,69;43,65
state of alarm 2;22/12/2020;HMM-JUREL BLANCO;403,71;556,03
state of alarm 2;22/12/2020;HMY-JURELA O JUREL DORADO;6,82;9,8
state of alarm 2;22/12/2020;HOM-JUREL;511,73;1000,53
state of alarm 2;22/12/2020;MAC-CABALLA;96,01;140,08
state of alarm 2;22/12/2020;MGR-CORVINA;3945,23;734,4
state of alarm 2;22/12/2020;NEP-CIGALA;7649,55;257,79
state of alarm 2;22/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;56011,31;11440,67
state of alarm 2;22/12/2020;SBR-BESUGO DE LA PINTA O VORAZ;8257,02;273,37
state of alarm 2;23/12/2020;ARA-GAMBA ROJA O RAYADO;18243,07;295,31
state of alarm 2;23/12/2020;BON-BONITO O BONITO DEL SUR;140,89;86,18
state of alarm 2;23/12/2020;CET-ACEDIA;5767,46;846,65
state of alarm 2;23/12/2020;DPS-GAMBA;132428,98;12970,23
state of alarm 2;23/12/2020;FOR-BROTOLA DE ROCA;193,79;56,38
state of alarm 2;23/12/2020;HMM-JUREL BLANCO;78,67;277,45
state of alarm 2;23/12/2020;HOM-JUREL;182,59;571,61
state of alarm 2;23/12/2020;JAA-JUREL NEGRO;23,18;21,61
state of alarm 2;23/12/2020;MAC-CABALLA;76,84;76,48
state of alarm 2;23/12/2020;MGR-CORVINA;1473,12;489,81
state of alarm 2;23/12/2020;NEP-CIGALA;16188,83;464,41
state of alarm 2;23/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;49426,98;9859,1
state of alarm 2;23/12/2020;RSE-CABRACHO;71,16;3,28
state of alarm 2;23/12/2020;SBR-BESUGO DE LA PINTA O VORAZ;7335,68;226,45
state of alarm 2;23/12/2020;VMA-CABALLA DEL SUR O TONINO;1,51;30,1
state of alarm 2;23/12/2020;WHB-BACALADILLA;1975,94;6513
state of alarm 2;24/12/2020;CET-ACEDIA;8,99;1,45
state of alarm 2;24/12/2020;DPS-GAMBA;11473,39;1073,19
state of alarm 2;24/12/2020;FOR-BROTOLA DE ROCA;0,68;3,4
state of alarm 2;24/12/2020;HMM-JUREL BLANCO;32,35;78,9
state of alarm 2;24/12/2020;HOM-JUREL;13,44;21,78
state of alarm 2;24/12/2020;MGR-CORVINA;61,01;11,2
state of alarm 2;24/12/2020;NEP-CIGALA;412,73;19,1
state of alarm 2;24/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;19880,79;4168,04
state of alarm 2;27/12/2020;DPS-GAMBA;100,24;4,95
state of alarm 2;28/12/2020;ARA-GAMBA ROJA O RAYADO;3914,12;48,65
state of alarm 2;28/12/2020;BON-BONITO O BONITO DEL SUR;2593,93;677,15
state of alarm 2;28/12/2020;CET-ACEDIA;1624,87;123,54
state of alarm 2;28/12/2020;DPS-GAMBA;132820,18;9355,9
state of alarm 2;28/12/2020;FOR-BROTOLA DE ROCA;190,86;27,65
state of alarm 2;28/12/2020;HMM-JUREL BLANCO;879,82;985,85
state of alarm 2;28/12/2020;HMY-JURELA O JUREL DORADO;4,13;2,75
state of alarm 2;28/12/2020;HOM-JUREL;1618,87;923,02
state of alarm 2;28/12/2020;MAC-CABALLA;283,62;144,69
state of alarm 2;28/12/2020;MGR-CORVINA;647,04;168,6
state of alarm 2;28/12/2020;NEP-CIGALA;16942,97;336,26
state of alarm 2;28/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;17456,58;3102,58
state of alarm 2;28/12/2020;RSE-CABRACHO;109,3;4,15
state of alarm 2;28/12/2020;SBR-BESUGO DE LA PINTA O VORAZ;3107;60,2
state of alarm 2;28/12/2020;VMA-CABALLA DEL SUR O TONINO;175,72;189,97
state of alarm 2;28/12/2020;WHB-BACALADILLA;12,36;6
state of alarm 2;29/12/2020;ARA-GAMBA ROJA O RAYADO;1746,56;22,3
state of alarm 2;29/12/2020;BON-BONITO O BONITO DEL SUR;626,39;149,33
state of alarm 2;29/12/2020;CET-ACEDIA;3453,36;250,61
state of alarm 2;29/12/2020;DPS-GAMBA;148012,51;10977,06
state of alarm 2;29/12/2020;FOR-BROTOLA DE ROCA;267,96;33,78
state of alarm 2;29/12/2020;HMM-JUREL BLANCO;548,86;760,7
state of alarm 2;29/12/2020;HMY-JURELA O JUREL DORADO;2,27;6,2
state of alarm 2;29/12/2020;HOM-JUREL;2561,78;1880,31
state of alarm 2;29/12/2020;MAC-CABALLA;523,36;501,91
state of alarm 2;29/12/2020;MGR-CORVINA;1312,33;279,25
state of alarm 2;29/12/2020;NEP-CIGALA;16173,16;402,49
state of alarm 2;29/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;63147,51;13080,28
state of alarm 2;29/12/2020;RSE-CABRACHO;163,44;7,08
state of alarm 2;29/12/2020;SBR-BESUGO DE LA PINTA O VORAZ;4613,35;94,26
state of alarm 2;30/12/2020;ARA-GAMBA ROJA O RAYADO;6733,27;71,95
state of alarm 2;30/12/2020;BON-BONITO O BONITO DEL SUR;180,82;92,74
state of alarm 2;30/12/2020;CET-ACEDIA;4893,06;335,9
state of alarm 2;30/12/2020;DPS-GAMBA;152567,72;11833,24
state of alarm 2;30/12/2020;FOR-BROTOLA DE ROCA;151,9;21,27
state of alarm 2;30/12/2020;FRZ-MELVAS;18,39;38,35
state of alarm 2;30/12/2020;HMM-JUREL BLANCO;171,86;302,13
state of alarm 2;30/12/2020;HMY-JURELA O JUREL DORADO;50,3;6,61
state of alarm 2;30/12/2020;HOM-JUREL;1383,89;829,85
state of alarm 2;30/12/2020;LTA-BACORETA;0,47;0,93
state of alarm 2;30/12/2020;MAC-CABALLA;407,88;306,8
state of alarm 2;30/12/2020;MGR-CORVINA;715,78;124,46
state of alarm 2;30/12/2020;NEP-CIGALA;26977,85;591,68
state of alarm 2;30/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;48506,84;9988,22
state of alarm 2;30/12/2020;SBR-BESUGO DE LA PINTA O VORAZ;7870,38;176,47
state of alarm 2;30/12/2020;SWO-PEZ ESPADA O EMPERADOR;9986,25;1367
state of alarm 2;31/12/2020;BFT-ATUN ROJO;9648;1206
state of alarm 2;31/12/2020;CET-ACEDIA;25,81;1,76
state of alarm 2;31/12/2020;DPS-GAMBA;12865,98;1362,83
state of alarm 2;31/12/2020;HMM-JUREL BLANCO;23,46;27,24
state of alarm 2;31/12/2020;HOM-JUREL;74,24;62,7
state of alarm 2;31/12/2020;JAA-JUREL NEGRO;69,88;78,86
state of alarm 2;31/12/2020;MGR-CORVINA;20,19;6,82
state of alarm 2;31/12/2020;NEP-CIGALA;147,61;6
state of alarm 2;31/12/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;24869,1;5573,46
state of alarm 2;04/01/2021;ARA-GAMBA ROJA O RAYADO;1896,19;31,5
state of alarm 2;04/01/2021;BON-BONITO O BONITO DEL SUR;1786,58;429,16
state of alarm 2;04/01/2021;CET-ACEDIA;2786,73;186,77
state of alarm 2;04/01/2021;DPS-GAMBA;98292,09;12857,05
state of alarm 2;04/01/2021;FOR-BROTOLA DE ROCA;368,54;59,58
state of alarm 2;04/01/2021;HMM-JUREL BLANCO;130,71;283,4
state of alarm 2;04/01/2021;HMY-JURELA O JUREL DORADO;2,63;1,5
state of alarm 2;04/01/2021;HOM-JUREL;2389,06;1222,28
state of alarm 2;04/01/2021;MAC-CABALLA;691,04;457,53
state of alarm 2;04/01/2021;MGR-CORVINA;1929,27;222,21
state of alarm 2;04/01/2021;NEP-CIGALA;9593,72;401,07
state of alarm 2;04/01/2021;OCC-PULPO DE ROCA O PULPO ROQUERO;64223,78;13300,3
state of alarm 2;04/01/2021;RSE-CABRACHO;20,9;1,1
state of alarm 2;04/01/2021;SAA-ALACHA;16,08;17,58
state of alarm 2;04/01/2021;SBR-BESUGO DE LA PINTA O VORAZ;2756,22;74,07
state of alarm 2;04/01/2021;VMA-CABALLA DEL SUR O TONINO;25,88;32,2
state of alarm 2;04/01/2021;WHB-BACALADILLA;3779,75;1118,5
state of alarm 2;05/01/2021;BON-BONITO O BONITO DEL SUR;3156,91;815,57
state of alarm 2;05/01/2021;CET-ACEDIA;400,51;30,73
state of alarm 2;05/01/2021;DPS-GAMBA;53882,25;9514,93
state of alarm 2;05/01/2021;FOR-BROTOLA DE ROCA;889,55;140,09
state of alarm 2;05/01/2021;FRZ-MELVAS;5,13;3,02
state of alarm 2;05/01/2021;HMM-JUREL BLANCO;259,57;206,68
state of alarm 2;05/01/2021;HMY-JURELA O JUREL DORADO;32,24;4,03
state of alarm 2;05/01/2021;HOM-JUREL;1690,39;1007,48
state of alarm 2;05/01/2021;JAA-JUREL NEGRO;6,82;3,1
state of alarm 2;05/01/2021;MAC-CABALLA;425,58;366,03
state of alarm 2;05/01/2021;MGR-CORVINA;2535,68;261,84
state of alarm 2;05/01/2021;NEP-CIGALA;5042,97;278,48
state of alarm 2;05/01/2021;OCC-PULPO DE ROCA O PULPO ROQUERO;52508,51;10639,54
state of alarm 2;05/01/2021;RSE-CABRACHO;242,97;8,9
state of alarm 2;05/01/2021;SBR-BESUGO DE LA PINTA O VORAZ;201,4;6,98
state of alarm 2;05/01/2021;VMA-CABALLA DEL SUR O TONINO;6,74;16,85
state of alarm 2;07/01/2021;BON-BONITO O BONITO DEL SUR;88,96;32,32
state of alarm 2;07/01/2021;CET-ACEDIA;2585,67;220,47
state of alarm 2;07/01/2021;DPS-GAMBA;59639,15;7547,26
state of alarm 2;07/01/2021;FOR-BROTOLA DE ROCA;40;9,85
state of alarm 2;07/01/2021;HMM-JUREL BLANCO;236,46;233,55
state of alarm 2;07/01/2021;HOM-JUREL;1010,79;662,19
state of alarm 2;07/01/2021;MAC-CABALLA;124,07;64,95
state of alarm 2;07/01/2021;MGR-CORVINA;1122;195,78
state of alarm 2;07/01/2021;NEP-CIGALA;1721,99;91,54
state of alarm 2;07/01/2021;OCC-PULPO DE ROCA O PULPO ROQUERO;22503,33;4294,82
state of alarm 2;07/01/2021;SWO-PEZ ESPADA O EMPERADOR;17199;2223
state of alarm 2;07/01/2021;VMA-CABALLA DEL SUR O TONINO;7,77;12,95
state of alarm 2;08/01/2021;BON-BONITO O BONITO DEL SUR;7,65;3,06
state of alarm 2;08/01/2021;CET-ACEDIA;1847,22;195,18
state of alarm 2;08/01/2021;DPS-GAMBA;40134,04;4832,5
state of alarm 2;08/01/2021;FOR-BROTOLA DE ROCA;24,12;2,68
state of alarm 2;08/01/2021;HMM-JUREL BLANCO;176,58;108,97
state of alarm 2;08/01/2021;HOM-JUREL;758,25;417,94
state of alarm 2;08/01/2021;LTA-BACORETA;37,17;14,64
state of alarm 2;08/01/2021;MAC-CABALLA;205,47;91,12
state of alarm 2;08/01/2021;MGR-CORVINA;515,37;146,21
state of alarm 2;08/01/2021;NEP-CIGALA;848,82;40,78
state of alarm 2;08/01/2021;OCC-PULPO DE ROCA O PULPO ROQUERO;10175,91;1857,05
state of alarm 2;08/01/2021;VMA-CABALLA DEL SUR O TONINO;12,69;7,05
state of alarm 2;09/01/2021;CET-ACEDIA;3,59;0,42
state of alarm 2;09/01/2021;OCC-PULPO DE ROCA O PULPO ROQUERO;161,11;18,44
state of alarm 2;11/01/2021;ARA-GAMBA ROJA O RAYADO;1039,97;17,35
state of alarm 2;11/01/2021;BFT-ATUN ROJO;330465,1;21828
state of alarm 2;11/01/2021;BON-BONITO O BONITO DEL SUR;2490,04;514,37
state of alarm 2;11/01/2021;CET-ACEDIA;2277,26;180,03
state of alarm 2;11/01/2021;DPS-GAMBA;79287,76;12668,53
state of alarm 2;11/01/2021;FOR-BROTOLA DE ROCA;1380,25;198,92
state of alarm 2;11/01/2021;HMM-JUREL BLANCO;860,84;849,6
state of alarm 2;11/01/2021;HOM-JUREL;1702,4;957,04
state of alarm 2;11/01/2021;JAA-JUREL NEGRO;149,66;31,18
state of alarm 2;11/01/2021;MAC-CABALLA;1344,14;578,04
state of alarm 2;11/01/2021;MGR-CORVINA;2332,8;331,07
state of alarm 2;11/01/2021;NEP-CIGALA;3733,54;148,08
state of alarm 2;11/01/2021;OCC-PULPO DE ROCA O PULPO ROQUERO;42684,89;8902,23
state of alarm 2;11/01/2021;RSE-CABRACHO;425,04;19,65
state of alarm 2;11/01/2021;SBR-BESUGO DE LA PINTA O VORAZ;407,82;21,63
state of alarm 2;11/01/2021;VMA-CABALLA DEL SUR O TONINO;127,49;54,94
state of alarm 2;11/01/2021;WHB-BACALADILLA;116,64;36
state of alarm 2;12/01/2021;ANE-BOQUERON;3891,85;1161,6
state of alarm 2;12/01/2021;BON-BONITO O BONITO DEL SUR;2106,02;544,94
state of alarm 2;12/01/2021;CET-ACEDIA;4209,9;385,33
state of alarm 2;12/01/2021;DPS-GAMBA;119747,09;17374,1
state of alarm 2;12/01/2021;FOR-BROTOLA DE ROCA;1993,97;333,56
state of alarm 2;12/01/2021;HMM-JUREL BLANCO;616,29;813,49
