Covid;date;specie;euros;kgs
No ;16/11/2017;ANE-BOQUERON;22381,75;16550,67
No ;16/11/2017;PIL-SARDINA;31096,15;24737,53
No ;17/11/2017;ANE-BOQUERON;9668,08;7514,64
No ;17/11/2017;PIL-SARDINA;14773,72;17794,25
No ;18/11/2017;PIL-SARDINA;17,26;59,52
No ;20/11/2017;ANE-BOQUERON;14260,97;10536,51
No ;20/11/2017;PIL-SARDINA;63842,88;38321,91
No ;21/11/2017;ANE-BOQUERON;23183,97;16116,08
No ;21/11/2017;PIL-SARDINA;24617,29;22651,91
No ;22/11/2017;ANE-BOQUERON;9617,66;4275,81
No ;22/11/2017;PIL-SARDINA;28991,91;30154,97
No ;23/11/2017;ANE-BOQUERON;36253,64;16083,75
No ;23/11/2017;PIL-SARDINA;37155,49;27347,83
No ;24/11/2017;ANE-BOQUERON;32439,08;15440,4
No ;24/11/2017;PIL-SARDINA;10397,29;9707,71
No ;25/11/2017;ANE-BOQUERON;955,51;402,69
No ;27/11/2017;ANE-BOQUERON;5729,86;2186,97
No ;27/11/2017;PIL-SARDINA;58611,66;25383,19
No ;28/11/2017;ANE-BOQUERON;29038,13;15894,84
No ;28/11/2017;PIL-SARDINA;33011,51;21840,45
No ;29/11/2017;ANE-BOQUERON;28670,44;22851,49
No ;29/11/2017;PIL-SARDINA;24789,61;15401,61
No ;30/11/2017;ANE-BOQUERON;34521,53;13701,9
No ;30/11/2017;PIL-SARDINA;18695,63;10211,26
No ;01/12/2017;ANE-BOQUERON;18667,61;4306,77
No ;01/12/2017;PIL-SARDINA;33812,26;13749,85
No ;04/12/2017;ANE-BOQUERON;77423,4;15132,95
No ;04/12/2017;PIL-SARDINA;66591,89;30384,03
No ;05/12/2017;ANE-BOQUERON;8928,44;2360,12
No ;05/12/2017;PIL-SARDINA;45,14;45,5
No ;06/12/2017;ANE-BOQUERON;53573,29;16054,51
No ;06/12/2017;PIL-SARDINA;13736,57;5958,55
No ;07/12/2017;ANE-BOQUERON;265,05;45
No ;07/12/2017;PIL-SARDINA;1867,21;904,42
No ;08/12/2017;ANE-BOQUERON;4532,18;2346
No ;08/12/2017;PIL-SARDINA;48,38;23,04
No ;09/12/2017;PIL-SARDINA;24,93;16,4
No ;11/12/2017;ANE-BOQUERON;4700,06;712,13
No ;11/12/2017;PIL-SARDINA;20179,6;8013,67
No ;12/12/2017;ANE-BOQUERON;85087,1;21470,33
No ;12/12/2017;PIL-SARDINA;56123,57;19272,67
No ;13/12/2017;ANE-BOQUERON;57740,14;21858,84
No ;13/12/2017;PIL-SARDINA;16449,74;4672,78
No ;14/12/2017;ANE-BOQUERON;66589,96;16468,92
No ;14/12/2017;PIL-SARDINA;4983,36;1601,28
No ;15/12/2017;ANE-BOQUERON;134,13;17
No ;15/12/2017;PIL-SARDINA;265,12;78,65
No ;18/12/2017;ANE-BOQUERON;134,96;27,21
No ;18/12/2017;PIL-SARDINA;12748,3;3739
No ;19/12/2017;ANE-BOQUERON;25113;6845,09
No ;19/12/2017;PIL-SARDINA;36153,63;9254,79
No ;20/12/2017;ANE-BOQUERON;11732,44;3110,81
No ;20/12/2017;PIL-SARDINA;22382,68;10584,66
No ;21/12/2017;ANE-BOQUERON;16354,84;6102,1
No ;21/12/2017;PIL-SARDINA;12441;7301,35
No ;22/12/2017;ANE-BOQUERON;4305,97;528,43
No ;22/12/2017;PIL-SARDINA;3530,59;3574,06
No ;26/12/2017;ANE-BOQUERON;15811,42;1676,6
No ;26/12/2017;PIL-SARDINA;84105,01;22794,11
No ;27/12/2017;ANE-BOQUERON;1317,54;135,68
No ;27/12/2017;PIL-SARDINA;2144,33;516,58
No ;28/12/2017;ANE-BOQUERON;1141,58;120,87
No ;28/12/2017;PIL-SARDINA;28463,24;7408,97
No ;29/12/2017;ANE-BOQUERON;46,92;7,82
No ;29/12/2017;PIL-SARDINA;208,64;64,38
No ;02/01/2018;ANE-BOQUERON;83,8624;12,68
No ;02/01/2018;PIL-SARDINA;26106,6195;5378,76
No ;03/01/2018;ANE-BOQUERON;24402,7238;8646,07
No ;03/01/2018;PIL-SARDINA;22560,6165;17457,7
No ;04/01/2018;ANE-BOQUERON;64751,1554;9460,37
No ;04/01/2018;PIL-SARDINA;2762,1117;5043,33
No ;08/01/2018;ANE-BOQUERON;61338,4587;13079,15
No ;08/01/2018;PIL-SARDINA;26961,4419;7283,59
No ;09/01/2018;ANE-BOQUERON;10060,6965;4286,87
No ;09/01/2018;PIL-SARDINA;33263,1523;11561,33
No ;10/01/2018;ANE-BOQUERON;100273,9658;46274,88
No ;10/01/2018;PIL-SARDINA;28423,3811;11021,87
No ;11/01/2018;ANE-BOQUERON;17425,9599;8766,89
No ;11/01/2018;PIL-SARDINA;25313,4884;9922,47
No ;12/01/2018;ANE-BOQUERON;71189,2663;25348,1
No ;12/01/2018;PIL-SARDINA;132,867;70,3
No ;15/01/2018;PIL-SARDINA;28142,5192;15953,92
No ;16/01/2018;ANE-BOQUERON;80964,6253;34781,8
No ;16/01/2018;PIL-SARDINA;12192,7431;3723,16
No ;17/01/2018;ANE-BOQUERON;3,288;2,74
No ;17/01/2018;PIL-SARDINA;8123,9406;3108,76
No ;18/01/2018;ANE-BOQUERON;638,6812;259,92
No ;18/01/2018;PIL-SARDINA;7656,2708;3228,84
No ;19/01/2018;PIL-SARDINA;5884,857;4168,01
No ;22/01/2018;ANE-BOQUERON;1026,3494;695,04
No ;22/01/2018;PIL-SARDINA;15425,0971;6315
No ;23/01/2018;ANE-BOQUERON;3162,4719;1338,48
No ;23/01/2018;PIL-SARDINA;18320,8879;8923,38
No ;24/01/2018;ANE-BOQUERON;854,4628;342,66
No ;24/01/2018;PIL-SARDINA;18430,8441;12068,52
No ;25/01/2018;ANE-BOQUERON;11777,1507;6878,91
No ;25/01/2018;PIL-SARDINA;10700,4729;10491,39
No ;26/01/2018;PIL-SARDINA;2858,1124;2165,3
No ;31/01/2018;PIL-SARDINA;18357,0395;9283,52
No ;01/02/2018;ANE-BOQUERON;1990,497;785,84
No ;01/02/2018;PIL-SARDINA;18614,1826;12780,55
No ;02/02/2018;ANE-BOQUERON;3,069;3,3
No ;02/02/2018;PIL-SARDINA;1082,6667;505,88
No ;05/02/2018;ANE-BOQUERON;1040,0364;488,28
No ;05/02/2018;PIL-SARDINA;38159,2228;13839,33
No ;06/02/2018;ANE-BOQUERON;8941,4571;4897,46
No ;06/02/2018;PIL-SARDINA;8090,5962;3254,59
No ;07/02/2018;ANE-BOQUERON;1686,7492;991,42
No ;07/02/2018;PIL-SARDINA;35738,8323;13761,42
No ;08/02/2018;ANE-BOQUERON;22530,1204;7377,12
No ;08/02/2018;PIL-SARDINA;13466,0482;4871,83
No ;09/02/2018;PIL-SARDINA;5801,158;2149,08
No ;12/02/2018;ANE-BOQUERON;1612,4495;630,37
No ;12/02/2018;PIL-SARDINA;5880,7714;1447,24
No ;13/02/2018;ANE-BOQUERON;7810,267;2279,86
No ;13/02/2018;PIL-SARDINA;24427,6071;6249,06
No ;14/02/2018;ANE-BOQUERON;30,5056;8,56
No ;14/02/2018;PIL-SARDINA;22416,7777;7887,27
No ;15/02/2018;ANE-BOQUERON;564,6652;179,06
No ;15/02/2018;PIL-SARDINA;20955,0902;9834,42
No ;16/02/2018;ANE-BOQUERON;1470,561;477,64
No ;16/02/2018;PIL-SARDINA;11135,2038;9382,25
No ;17/02/2018;PIL-SARDINA;164,7345;113,61
No ;19/02/2018;ANE-BOQUERON;1222,8933;683,12
No ;19/02/2018;PIL-SARDINA;36003,2712;11040,38
No ;20/02/2018;ANE-BOQUERON;1091,2418;593,12
No ;20/02/2018;PIL-SARDINA;30841,7475;15289,12
No ;21/02/2018;ANE-BOQUERON;10,2512;5,96
No ;21/02/2018;PIL-SARDINA;7789,9053;4747,21
No ;22/02/2018;ANE-BOQUERON;80,7128;49,1
No ;22/02/2018;PIL-SARDINA;25360,872;7579,14
No ;23/02/2018;PIL-SARDINA;3776,5631;1279,53
No ;26/02/2018;ANE-BOQUERON;45,3052;18,62
No ;26/02/2018;PIL-SARDINA;27159,8389;9159,7
No ;27/02/2018;PIL-SARDINA;9209,4583;3723,9
No ;28/02/2018;PIL-SARDINA;1530,8728;669,2
No ;01/03/2018;PIL-SARDINA;166,6;68
No ;02/03/2018;PIL-SARDINA;6725,2379;1542,93
No ;06/03/2018;ANE-BOQUERON;723,6084;574,72
No ;06/03/2018;PIL-SARDINA;7096,7457;2298,7
No ;07/03/2018;ANE-BOQUERON;17056,6772;3708,42
No ;07/03/2018;PIL-SARDINA;4280,4288;1253,46
No ;08/03/2018;PIL-SARDINA;7021,3637;2802,16
No ;09/03/2018;ANE-BOQUERON;19,044;10,58
No ;09/03/2018;PIL-SARDINA;4519,6586;2218,01
No ;12/03/2018;PIL-SARDINA;17529,1598;3514,96
No ;13/03/2018;PIL-SARDINA;15314,1611;4383,39
No ;14/03/2018;ANE-BOQUERON;30,8904;9,54
No ;14/03/2018;PIL-SARDINA;9573,9499;3633,27
No ;15/03/2018;PIL-SARDINA;6304,9176;1892,24
No ;16/03/2018;ANE-BOQUERON;85,4676;34,54
No ;16/03/2018;PIL-SARDINA;2589,678;569,67
No ;19/03/2018;ANE-BOQUERON;30,144;6,8
No ;19/03/2018;PIL-SARDINA;6287,0548;1163,01
No ;20/03/2018;PIL-SARDINA;36035,3946;10206,05
No ;21/03/2018;ANE-BOQUERON;22417,9352;4307,55
No ;21/03/2018;PIL-SARDINA;10939,035;3781,88
No ;22/03/2018;ANE-BOQUERON;33342,0626;8970,74
No ;22/03/2018;PIL-SARDINA;3399,012;563,66
No ;23/03/2018;ANE-BOQUERON;22633,2934;4834,92
No ;26/03/2018;ANE-BOQUERON;6665,86;989
No ;26/03/2018;PIL-SARDINA;27021,1962;6128,92
No ;27/03/2018;ANE-BOQUERON;53,5;13,36
No ;27/03/2018;PIL-SARDINA;2106,2565;808,59
No ;28/03/2018;PIL-SARDINA;346,3642;146,72
No ;02/04/2018;PIL-SARDINA;13176,1467;2453,41
No ;03/04/2018;ANE-BOQUERON;43,04;8
No ;03/04/2018;PIL-SARDINA;5594,9115;1545,61
No ;04/04/2018;PIL-SARDINA;6705,0987;2104,25
No ;05/04/2018;ANE-BOQUERON;4237,5693;1466,48
No ;05/04/2018;PIL-SARDINA;7829,4342;2837,13
No ;06/04/2018;ANE-BOQUERON;2142,918;846
No ;06/04/2018;PIL-SARDINA;8504,8399;3925,34
No ;09/04/2018;ANE-BOQUERON;103,8668;23,18
No ;09/04/2018;PIL-SARDINA;18227,8819;5475,21
No ;10/04/2018;ANE-BOQUERON;645,376;110,96
No ;10/04/2018;PIL-SARDINA;3574,533;1284,21
No ;12/04/2018;ANE-BOQUERON;918,2072;130,56
No ;13/04/2018;ANE-BOQUERON;54743,3226;23171,79
No ;13/04/2018;PIL-SARDINA;3977,1438;1534,82
No ;16/04/2018;PIL-SARDINA;14546,2911;6152,09
No ;17/04/2018;ANE-BOQUERON;471,9996;93
No ;17/04/2018;PIL-SARDINA;8575,4379;3901,2
No ;18/04/2018;ANE-BOQUERON;14426,7501;8886,51
No ;18/04/2018;PIL-SARDINA;60,152;29,2
No ;19/04/2018;ANE-BOQUERON;217,7221;98,93
No ;19/04/2018;PIL-SARDINA;1594,0776;722,82
No ;20/04/2018;ANE-BOQUERON;3805,9902;956,88
No ;23/04/2018;ANE-BOQUERON;33160,164;6384,75
No ;23/04/2018;PIL-SARDINA;12747,2376;4272,61
No ;24/04/2018;PIL-SARDINA;12848,4433;5111,13
No ;25/04/2018;PIL-SARDINA;7566,3346;3649,03
No ;26/04/2018;ANE-BOQUERON;2389,0846;930,93
No ;26/04/2018;PIL-SARDINA;9494,533;4738,29
No ;27/04/2018;ANE-BOQUERON;4449,1253;1885,32
No ;27/04/2018;PIL-SARDINA;2533,1024;962,12
No ;30/04/2018;PIL-SARDINA;39,488;22
No ;01/05/2018;ANE-BOQUERON;11452,9172;3452,25
No ;01/05/2018;PIL-SARDINA;6856,3906;2351,6
No ;02/05/2018;ANE-BOQUERON;20720,6183;7690,65
No ;02/05/2018;PIL-SARDINA;16323,7095;7254,69
No ;03/05/2018;ANE-BOQUERON;10219,1578;2775,79
No ;03/05/2018;PIL-SARDINA;13492,3451;5928,33
No ;04/05/2018;ANE-BOQUERON;19874,9601;7986,28
No ;04/05/2018;PIL-SARDINA;2500,0352;1020,69
No ;07/05/2018;PIL-SARDINA;8721,0478;3478,87
No ;08/05/2018;ANE-BOQUERON;2694,239;1147,42
No ;08/05/2018;PIL-SARDINA;16659,3757;9819,94
No ;09/05/2018;ANE-BOQUERON;6066,3407;3032,22
No ;09/05/2018;PIL-SARDINA;3120,7445;1768,08
No ;10/05/2018;ANE-BOQUERON;6324,8178;1445,97
No ;10/05/2018;PIL-SARDINA;15229,2631;4991,17
No ;11/05/2018;ANE-BOQUERON;6655,8186;3023,75
No ;11/05/2018;PIL-SARDINA;10528,6762;3547,44
No ;14/05/2018;ANE-BOQUERON;5929,2863;1638,68
No ;14/05/2018;PIL-SARDINA;25184,3704;8471,89
No ;15/05/2018;ANE-BOQUERON;6537,8812;3680,59
No ;15/05/2018;PIL-SARDINA;8359,5249;3907,4
No ;16/05/2018;ANE-BOQUERON;5938,5997;2298,79
No ;16/05/2018;PIL-SARDINA;8186,2505;3475,82
No ;17/05/2018;ANE-BOQUERON;5,39;3,5
No ;17/05/2018;PIL-SARDINA;4942,6265;1439,55
No ;18/05/2018;ANE-BOQUERON;2063,3065;803,46
No ;18/05/2018;PIL-SARDINA;17670,0285;8047,61
No ;21/05/2018;ANE-BOQUERON;2845,0453;940,96
No ;21/05/2018;PIL-SARDINA;8850,7919;4129,36
No ;22/05/2018;ANE-BOQUERON;130,0528;37,56
No ;22/05/2018;PIL-SARDINA;12977,1656;7935,38
No ;23/05/2018;ANE-BOQUERON;45,818;14,78
No ;23/05/2018;PIL-SARDINA;8686,3584;5687,74
No ;24/05/2018;ANE-BOQUERON;4745,9843;2553,88
No ;24/05/2018;PIL-SARDINA;729,2254;512,44
No ;25/05/2018;ANE-BOQUERON;8274,3292;2538,8
No ;25/05/2018;PIL-SARDINA;664,6594;463,89
No ;28/05/2018;ANE-BOQUERON;2939,7052;597,52
No ;28/05/2018;PIL-SARDINA;1344,4056;359,46
No ;29/05/2018;ANE-BOQUERON;7789,1234;1900,94
No ;29/05/2018;PIL-SARDINA;2586,4601;967,47
No ;30/05/2018;ANE-BOQUERON;13064,1041;2710,43
No ;30/05/2018;PIL-SARDINA;7097,3424;3294,91
No ;31/05/2018;PIL-SARDINA;1092,8394;426,2
No ;01/06/2018;ANE-BOQUERON;165,086;39,4
No ;01/06/2018;PIL-SARDINA;6451,2399;4491,47
No ;04/06/2018;ANE-BOQUERON;10588,7264;11253,2
No ;04/06/2018;PIL-SARDINA;482,4681;252,36
No ;05/06/2018;ANE-BOQUERON;7173,7096;1464,87
No ;05/06/2018;PIL-SARDINA;365,932;115,92
No ;06/06/2018;ANE-BOQUERON;18563,1633;5528,63
No ;06/06/2018;PIL-SARDINA;2945,68;1784,65
No ;07/06/2018;ANE-BOQUERON;3937,7709;1051,83
No ;07/06/2018;PIL-SARDINA;18183,4486;7159,5
No ;08/06/2018;ANE-BOQUERON;1361,2319;421,7
No ;08/06/2018;PIL-SARDINA;7727,0132;3768,41
No ;11/06/2018;PIL-SARDINA;2710,7932;831,81
No ;12/06/2018;PIL-SARDINA;3970,6238;1723,23
No ;13/06/2018;PIL-SARDINA;7108,5666;2823,46
No ;14/06/2018;ANE-BOQUERON;7729,9641;2864,21
No ;14/06/2018;PIL-SARDINA;13329,0372;6613,19
No ;15/06/2018;ANE-BOQUERON;6855,9383;3505,62
No ;15/06/2018;PIL-SARDINA;6217,67;4508,47
No ;18/06/2018;ANE-BOQUERON;17743,512;4591,86
No ;18/06/2018;PIL-SARDINA;19364,908;21399,74
No ;19/06/2018;ANE-BOQUERON;1740,3232;376,32
No ;19/06/2018;PIL-SARDINA;6084,7768;2667,1
No ;20/06/2018;ANE-BOQUERON;3475,9901;1142,61
No ;20/06/2018;PIL-SARDINA;6309,2551;4457,55
No ;21/06/2018;ANE-BOQUERON;11147,3047;4071,21
No ;21/06/2018;PIL-SARDINA;4742,0499;3479,28
No ;22/06/2018;ANE-BOQUERON;38862,7451;12223,75
No ;22/06/2018;PIL-SARDINA;14265,637;6497,06
No ;25/06/2018;ANE-BOQUERON;79373,0357;16559,95
No ;25/06/2018;PIL-SARDINA;5707,0408;3501,24
No ;26/06/2018;ANE-BOQUERON;88368,4801;26619,03
No ;26/06/2018;PIL-SARDINA;8373,6254;5323,52
No ;27/06/2018;ANE-BOQUERON;9053,746;2496,58
No ;27/06/2018;PIL-SARDINA;31769,1506;15663,37
No ;28/06/2018;ANE-BOQUERON;31224,857;15042,77
No ;28/06/2018;PIL-SARDINA;9004,9605;4058,38
No ;29/06/2018;ANE-BOQUERON;33462,6919;14444,54
No ;29/06/2018;PIL-SARDINA;8281,6851;2894,67
No ;02/07/2018;ANE-BOQUERON;29649,0278;9172,06
No ;02/07/2018;PIL-SARDINA;5313,9834;2834,65
No ;03/07/2018;ANE-BOQUERON;19357,9092;5131,6
No ;03/07/2018;PIL-SARDINA;14577,6702;8058,75
No ;04/07/2018;ANE-BOQUERON;33919,4873;12040,96
No ;04/07/2018;PIL-SARDINA;2206,5275;1826,83
No ;05/07/2018;ANE-BOQUERON;664,6384;304,88
No ;05/07/2018;PIL-SARDINA;6219,0308;7857,07
No ;06/07/2018;ANE-BOQUERON;17808,2128;5770,54
No ;06/07/2018;PIL-SARDINA;24957,4406;19535,37
No ;09/07/2018;ANE-BOQUERON;52739,6529;16647,84
No ;09/07/2018;PIL-SARDINA;18985,3035;15198,38
No ;10/07/2018;ANE-BOQUERON;95692,3787;47886,94
No ;10/07/2018;PIL-SARDINA;20931,0174;25303,45
No ;11/07/2018;ANE-BOQUERON;85293,0958;51650,17
No ;11/07/2018;PIL-SARDINA;4766,378;8978,18
No ;12/07/2018;ANE-BOQUERON;57181,3128;25375,83
No ;12/07/2018;PIL-SARDINA;8594,4896;19053,22
No ;13/07/2018;ANE-BOQUERON;130938,6392;80598,05
No ;13/07/2018;PIL-SARDINA;33531,8728;22326,7
No ;17/07/2018;ANE-BOQUERON;42880,146;13238,64
No ;17/07/2018;PIL-SARDINA;6457,9583;2864,98
No ;18/07/2018;ANE-BOQUERON;61582,7498;32018,39
No ;18/07/2018;PIL-SARDINA;34781,1974;36895,24
No ;19/07/2018;ANE-BOQUERON;69452,4344;38680,14
No ;19/07/2018;PIL-SARDINA;55571,6447;36235,75
No ;20/07/2018;ANE-BOQUERON;47144,4895;24885,7
No ;20/07/2018;PIL-SARDINA;57535,431;30548,07
No ;21/07/2018;ANE-BOQUERON;12,012;7,7
No ;21/07/2018;PIL-SARDINA;7,0329;110,32
No ;23/07/2018;ANE-BOQUERON;1869,9942;623,19
No ;23/07/2018;PIL-SARDINA;42189,8156;29626,48
No ;24/07/2018;ANE-BOQUERON;5430,6287;1736,91
No ;24/07/2018;PIL-SARDINA;63643,1966;48629,89
No ;25/07/2018;ANE-BOQUERON;2135,2482;662,35
No ;25/07/2018;PIL-SARDINA;49207,4645;52001,73
No ;26/07/2018;ANE-BOQUERON;4667,2615;1363,56
No ;26/07/2018;PIL-SARDINA;45567,3456;25073,56
No ;27/07/2018;ANE-BOQUERON;37670,7936;15052,02
No ;27/07/2018;PIL-SARDINA;69176,3149;47814,27
No ;30/07/2018;ANE-BOQUERON;19219,9888;6047,75
No ;30/07/2018;PIL-SARDINA;21381,3153;10172,15
No ;31/07/2018;ANE-BOQUERON;49522,4068;25733,53
No ;31/07/2018;PIL-SARDINA;68633,816;54936,14
No ;01/08/2018;ANE-BOQUERON;16635,8669;8095,59
No ;01/08/2018;PIL-SARDINA;46269,9468;27145,22
No ;02/08/2018;ANE-BOQUERON;23282,9248;6635,58
No ;02/08/2018;PIL-SARDINA;39735,3086;26478,7
No ;03/08/2018;ANE-BOQUERON;29299,7667;9108,36
No ;03/08/2018;PIL-SARDINA;73798,2919;27258,38
No ;06/08/2018;ANE-BOQUERON;37125,1875;11930,63
No ;06/08/2018;PIL-SARDINA;92333,9499;35042,1
No ;07/08/2018;ANE-BOQUERON;47674,141;19086,47
No ;07/08/2018;PIL-SARDINA;76047,4331;40173,27
No ;08/08/2018;ANE-BOQUERON;31381,8537;10863,9
No ;08/08/2018;PIL-SARDINA;58870,0158;27007,79
No ;09/08/2018;ANE-BOQUERON;23238,208;6118,83
No ;09/08/2018;PIL-SARDINA;79402,4402;42603,28
No ;10/08/2018;ANE-BOQUERON;569,4714;140,7
No ;10/08/2018;PIL-SARDINA;143082,7231;34658,51
No ;13/08/2018;ANE-BOQUERON;1150,8925;322,45
No ;13/08/2018;PIL-SARDINA;76954,2362;36657,66
No ;14/08/2018;PIL-SARDINA;11279,5053;8402,35
No ;15/08/2018;ANE-BOQUERON;334,8594;167,74
No ;15/08/2018;PIL-SARDINA;62990,9415;27006,99
No ;16/08/2018;ANE-BOQUERON;437,115;128,8
No ;16/08/2018;PIL-SARDINA;100497,4673;44499,16
No ;17/08/2018;ANE-BOQUERON;3909,2593;1928,62
No ;17/08/2018;PIL-SARDINA;72637,4186;42546,05
No ;20/08/2018;ANE-BOQUERON;4251,848;1544,68
No ;20/08/2018;PIL-SARDINA;28638,7101;12122,06
No ;21/08/2018;ANE-BOQUERON;17451,6591;5986,09
No ;21/08/2018;PIL-SARDINA;62176,0976;32143,08
No ;22/08/2018;ANE-BOQUERON;47,3676;11,92
No ;22/08/2018;PIL-SARDINA;65720,2776;40793,76
No ;23/08/2018;ANE-BOQUERON;18099,2717;7809,99
No ;23/08/2018;PIL-SARDINA;47066,4668;27437,98
No ;24/08/2018;ANE-BOQUERON;26827,6032;9716,33
No ;24/08/2018;PIL-SARDINA;43624,7842;37232,47
No ;25/08/2018;PIL-SARDINA;0,112;11,2
No ;27/08/2018;ANE-BOQUERON;35325,5428;7454,71
No ;27/08/2018;PIL-SARDINA;40461,3564;23098,09
No ;28/08/2018;ANE-BOQUERON;7513,9599;2108,06
No ;28/08/2018;PIL-SARDINA;35624,0851;20586,65
No ;29/08/2018;ANE-BOQUERON;31,3559;9,41
No ;29/08/2018;PIL-SARDINA;58648,0841;25315,82
No ;30/08/2018;PIL-SARDINA;71186,9448;30207,51
No ;31/08/2018;ANE-BOQUERON;79,3032;19,44
No ;31/08/2018;PIL-SARDINA;58975,0412;23339,08
No ;03/09/2018;ANE-BOQUERON;3784,8081;860,02
No ;03/09/2018;PIL-SARDINA;67796,5236;31872,23
No ;04/09/2018;ANE-BOQUERON;4743,1624;1454
No ;04/09/2018;PIL-SARDINA;21576,3616;9966,56
No ;05/09/2018;ANE-BOQUERON;626,0266;187,67
No ;05/09/2018;PIL-SARDINA;7887,9563;3281,01
No ;06/09/2018;ANE-BOQUERON;1179,7961;401,7
No ;06/09/2018;PIL-SARDINA;24920,5131;13703,27
No ;07/09/2018;ANE-BOQUERON;662,8287;155,88
No ;07/09/2018;PIL-SARDINA;16306,1158;6290,69
No ;10/09/2018;ANE-BOQUERON;2044,662;469,01
No ;10/09/2018;PIL-SARDINA;41296,5549;18711,75
No ;11/09/2018;ANE-BOQUERON;1249,9264;407,43
No ;11/09/2018;PIL-SARDINA;35933,7943;19600,54
No ;12/09/2018;ANE-BOQUERON;599,3295;167,93
No ;12/09/2018;PIL-SARDINA;34430,4819;33596,51
No ;13/09/2018;ANE-BOQUERON;2856,3722;842,35
No ;13/09/2018;PIL-SARDINA;20219,8014;15234,74
No ;14/09/2018;ANE-BOQUERON;1201,8001;683,56
No ;14/09/2018;PIL-SARDINA;16173,7997;8711,73
No ;17/09/2018;PIL-SARDINA;43053,0132;18553,07
No ;18/09/2018;ANE-BOQUERON;129,0202;45,5
No ;18/09/2018;PIL-SARDINA;44680,4815;29006,6
No ;19/09/2018;ANE-BOQUERON;153,555;43,5
No ;19/09/2018;PIL-SARDINA;40854,4948;26455,06
No ;20/09/2018;ANE-BOQUERON;151,086;35,91
No ;20/09/2018;PIL-SARDINA;13413,0494;8380,5
No ;21/09/2018;ANE-BOQUERON;18,3164;20,38
No ;21/09/2018;PIL-SARDINA;19153,2322;11788,86
No ;24/09/2018;ANE-BOQUERON;763,4018;191,82
No ;24/09/2018;PIL-SARDINA;54092,1295;27861,42
No ;25/09/2018;ANE-BOQUERON;68,4312;32,4
No ;25/09/2018;PIL-SARDINA;101263,5104;50589,39
No ;26/09/2018;PIL-SARDINA;36948,7906;15343,4
No ;27/09/2018;ANE-BOQUERON;445,8451;105,77
No ;27/09/2018;PIL-SARDINA;17617,4006;7055,62
No ;28/09/2018;PIL-SARDINA;5,494;4,1
No ;01/10/2018;ANE-BOQUERON;15,36;3
No ;01/10/2018;PIL-SARDINA;89762,9112;36127,03
No ;02/10/2018;ANE-BOQUERON;357,1324;93,91
No ;02/10/2018;PIL-SARDINA;60063,72;27817,24
No ;03/10/2018;ANE-BOQUERON;1607,4792;516,75
No ;03/10/2018;PIL-SARDINA;21725,578;16690,44
No ;04/10/2018;ANE-BOQUERON;993,3172;318,5
No ;04/10/2018;PIL-SARDINA;37369,5155;21186,67
No ;05/10/2018;ANE-BOQUERON;598,946;175,88
No ;05/10/2018;PIL-SARDINA;22562,165;17898,99
No ;08/10/2018;ANE-BOQUERON;152,9474;49,12
No ;08/10/2018;PIL-SARDINA;10551,7493;3209,98
No ;09/10/2018;ANE-BOQUERON;759,3637;209,19
No ;09/10/2018;PIL-SARDINA;39776,1151;19317,38
No ;10/10/2018;ANE-BOQUERON;62,308;17
No ;10/10/2018;PIL-SARDINA;4867,7102;3293,24
No ;11/10/2018;ANE-BOQUERON;327,1927;82,19
No ;11/10/2018;PIL-SARDINA;22298,2926;19493,92
No ;15/10/2018;PIL-SARDINA;8038,9826;1878,8
No ;16/10/2018;PIL-SARDINA;56477,8516;22824,09
No ;17/10/2018;ANE-BOQUERON;951,265;319,09
No ;17/10/2018;PIL-SARDINA;44698,2145;36621,11
No ;18/10/2018;ANE-BOQUERON;942,6402;305,95
No ;18/10/2018;PIL-SARDINA;29254,7291;17931,9
No ;19/10/2018;ANE-BOQUERON;1714,2309;464,43
No ;19/10/2018;PIL-SARDINA;19786,4134;28355,92
No ;22/10/2018;PIL-SARDINA;85842,4763;42656,03
No ;23/10/2018;PIL-SARDINA;47700,8812;33160,59
No ;24/10/2018;ANE-BOQUERON;859,9096;1421,2
No ;24/10/2018;PIL-SARDINA;25228,4064;18174,21
No ;25/10/2018;ANE-BOQUERON;2615,0124;2863,29
No ;25/10/2018;PIL-SARDINA;28033,9716;30047,53
No ;26/10/2018;ANE-BOQUERON;832,9705;588,81
No ;26/10/2018;PIL-SARDINA;16444,6418;16283,07
No ;29/10/2018;ANE-BOQUERON;13674,0379;3122,55
No ;29/10/2018;PIL-SARDINA;38842,9469;14849,33
No ;30/10/2018;PIL-SARDINA;729,9732;247,42
No ;01/11/2018;ANE-BOQUERON;18357,4526;6370,44
No ;01/11/2018;PIL-SARDINA;8048,9252;4110,14
No ;02/11/2018;PIL-SARDINA;2400,5153;1227,43
No ;05/11/2018;ANE-BOQUERON;17,6972;5,86
No ;05/11/2018;PIL-SARDINA;6410,735;2265,79
No ;06/11/2018;ANE-BOQUERON;3614,1155;787,17
No ;06/11/2018;PIL-SARDINA;58997,1487;32203,39
No ;07/11/2018;ANE-BOQUERON;668,2115;121,47
No ;07/11/2018;PIL-SARDINA;24643,8144;14525,69
No ;08/11/2018;ANE-BOQUERON;2012,5689;404,77
No ;08/11/2018;PIL-SARDINA;14239,9364;15014,73
No ;09/11/2018;PIL-SARDINA;8097,457;4280,9
No ;12/11/2018;ANE-BOQUERON;1135,8261;199,64
